# 63.828041 -22.471861 1 2 0
63.89809 -22.38142 1.59724
# 63.84455 -22.14469 1 2 0
63.84181 -22.24 1.50952
63.942619 -21.94997 1.6707
63.8469 -21.99985 1.38915
# 63.91727 -22.2147 1 2 0
63.92998 -22.19142 1.53872
# 64.016182 -22.62755 1 2 0
64.03891 -22.67456 1.57278
64.03783 -22.59651 1.76346
64.06574 -22.67119 1.6108
64.00718 -22.7021 1.64807
# 64.03891 -22.67456 1 2 0
64.03783 -22.59651 1.59269
64.06574 -22.67119 1.78559
64.00718 -22.7021 1.62197
# 64.03783 -22.59651 1 2 0
64.06574 -22.67119 1.66479
64.00718 -22.7021 1.63874
# 64.06574 -22.67119 1 2 0
64.00718 -22.7021 1.67483
# 63.95752 -22.66286 1 2 0
63.953979 -22.53203 1.48309
# 64.01941 -22.24525 2 2 0
64.016182 -22.62755 1.74211
64.03891 -22.67456 1.75629
64.03783 -22.59651 1.78938
63.95752 -22.66286 1.65056
64.00718 -22.7021 1.74245
# 63.86576 -22.50261 2 2 0
63.95752 -22.66286 1.43837
63.913479 -22.54705 1.50046
63.9375 -22.49123 1.46831
# 63.88091 -22.32229 2 2 0
63.828041 -22.471861 1.40979
63.9641 -22.28165 1.44636
63.82909 -22.40107 1.61314
63.91858 -22.28669 1.65773
63.946869 -22.118999 1.38785
63.84965 -22.49696 1.46886
# 63.94019 -22.41391 2 2 0
64.016182 -22.62755 1.36504
64.03891 -22.67456 1.51632
64.03783 -22.59651 1.43747
64.06574 -22.67119 1.45929
63.95752 -22.66286 1.47619
64.00718 -22.7021 1.51157
63.91858 -22.28669 1.28554
64.00146 -22.3391 1.40395
# 63.828041 -22.471861 2 2 0
63.82909 -22.40107 1.4291
63.91858 -22.28669 1.59083
63.89809 -22.38142 1.60188
63.84965 -22.49696 1.31961
63.87572 -22.4655 1.48046
63.87931 -22.41041 1.63879
# 63.84455 -22.14469 2 2 0
63.84181 -22.24 1.80124
63.942619 -21.94997 1.81795
63.88734 -22.22037 1.49804
63.946869 -22.118999 1.64995
63.8469 -21.99985 1.5631
64.016937 -21.956301 1.75237
63.87659 -22.16529 1.5117
63.89593 -22.12951 1.65704
# 63.90455 -22.69016 2 2 0
63.913479 -22.54705 1.64717
63.9375 -22.49123 1.5815
# 63.9641 -22.28165 2 2 0
64.03783 -22.59651 1.56167
64.00718 -22.7021 1.50969
63.90494 -22.25399 1.47288
64.00146 -22.3391 1.38821
63.94844 -22.36278 1.55754
63.87659 -22.16529 1.43385
# 63.82909 -22.40107 2 2 0
63.85711 -22.3749 1.55961
63.91858 -22.28669 1.53836
63.860592 -22.254311 1.54922
63.90494 -22.25399 1.56216
63.90459 -22.41495 1.50061
63.89809 -22.38142 1.58678
63.84965 -22.49696 1.4763
63.87572 -22.4655 1.64426
63.87931 -22.41041 1.4992
63.9375 -22.49123 1.59633
# 63.91727 -22.2147 2 2 0
63.84181 -22.24 1.47652
63.92998 -22.19142 1.85813
# 63.85711 -22.3749 2 2 0
63.91858 -22.28669 1.65658
# 63.84181 -22.24 2 2 0
63.92998 -22.19142 1.51138
64.016937 -21.956301 1.69984
63.87659 -22.16529 1.53876
# 64.016182 -22.62755 2 2 0
64.03891 -22.67456 1.76415
64.03783 -22.59651 1.77455
64.06574 -22.67119 1.75185
63.95752 -22.66286 1.7127
64.00718 -22.7021 1.73051
63.97144 -22.46566 1.48839
64.00146 -22.3391 1.70899
63.953979 -22.53203 1.45592
63.9375 -22.49123 1.41861
# 64.03891 -22.67456 2 2 0
64.03783 -22.59651 1.76073
64.06574 -22.67119 1.93117
63.95752 -22.66286 1.66356
64.00718 -22.7021 1.83044
64.00963 -22.13939 1.71373
63.97144 -22.46566 1.53798
64.00146 -22.3391 1.73335
63.94844 -22.36278 1.41458
63.953979 -22.53203 1.53082
# 64.03783 -22.59651 2 2 0
64.06574 -22.67119 1.79788
64.00718 -22.7021 1.74365
64.00963 -22.13939 1.71579
64.00146 -22.3391 1.72871
63.953979 -22.53203 1.49538
63.9375 -22.49123 1.43941
# 64.06574 -22.67119 2 2 0
63.95752 -22.66286 1.71842
64.00718 -22.7021 1.84363
63.97144 -22.46566 1.59385
64.00146 -22.3391 1.7671
63.953979 -22.53203 1.56562
63.90459 -22.41495 1.39683
63.9375 -22.49123 1.52713
# 63.95752 -22.66286 2 2 0
64.00146 -22.3391 1.59001
63.953979 -22.53203 1.61027
63.913479 -22.54705 1.57222
63.9375 -22.49123 1.65996
# 64.00718 -22.7021 2 2 0
64.00146 -22.3391 1.68684
63.953979 -22.53203 1.57344
63.913479 -22.54705 1.57701
63.9375 -22.49123 1.45956
# 63.92998 -22.19142 2 2 0
63.860592 -22.254311 1.47133
63.88734 -22.22037 1.37173
63.90494 -22.25399 1.40436
# 63.83236 -22.59645 2 2 0
63.913479 -22.54705 1.29465
# 63.860592 -22.254311 2 2 0
63.88734 -22.22037 1.64251
63.90494 -22.25399 1.24166
63.89593 -22.12951 1.52487
# 63.94844 -22.36278 2 2 0
63.9375 -22.49123 1.77497
# 63.913479 -22.54705 2 2 0
63.9375 -22.49123 1.56732
# 63.84965 -22.49696 2 2 0
63.87572 -22.4655 1.66084
# 63.87659 -22.16529 2 2 0
63.89593 -22.12951 1.66983
# 64.01941 -22.24525 3 2 0
63.94019 -22.41391 1.63672
63.9641 -22.28165 1.55275
64.016182 -22.62755 1.82487
64.03891 -22.67456 1.85126
64.03783 -22.59651 1.84401
64.06574 -22.67119 1.90197
63.95752 -22.66286 1.72461
64.00718 -22.7021 1.81934
63.91858 -22.28669 1.4495
63.946869 -22.118999 1.37485
63.90459 -22.41495 1.569
63.89809 -22.38142 1.53075
63.84965 -22.49696 1.63545
63.87931 -22.41041 1.57697
63.89593 -22.12951 1.4286
# 63.86576 -22.50261 3 2 0
63.94019 -22.41391 1.68962
63.828041 -22.471861 1.62129
63.82909 -22.40107 1.61396
63.91727 -22.2147 1.82208
64.03783 -22.59651 1.5779
63.95752 -22.66286 1.6426
64.00718 -22.7021 1.62827
63.83236 -22.59645 1.7939
63.90494 -22.25399 1.79666
63.97144 -22.46566 1.50632
64.00146 -22.3391 1.64492
63.953979 -22.53203 1.48203
63.90459 -22.41495 1.85298
63.913479 -22.54705 1.78142
63.9375 -22.49123 1.66432
# 63.88091 -22.32229 3 2 0
63.828041 -22.471861 1.56387
63.84455 -22.14469 1.68194
63.9641 -22.28165 1.51912
63.82909 -22.40107 1.68348
63.85711 -22.3749 1.50851
63.84181 -22.24 1.64157
64.03783 -22.59651 1.61809
63.92998 -22.19142 1.60114
64.00963 -22.13939 1.53866
63.91858 -22.28669 1.66231
63.946869 -22.118999 1.49527
64.022743 -22.069111 1.66503
63.84965 -22.49696 1.51861
63.99028 -22.17639 1.58141
63.9375 -22.49123 1.52088
# 63.94019 -22.41391 3 2 0
63.828041 -22.471861 1.66696
63.88295 -22.71524 1.6444
63.90455 -22.69016 1.59044
63.9641 -22.28165 1.58375
63.82909 -22.40107 1.62671
63.91727 -22.2147 1.57884
64.016182 -22.62755 1.56093
64.03891 -22.67456 1.61601
64.03783 -22.59651 1.59427
64.06574 -22.67119 1.65983
63.95752 -22.66286 1.65493
64.00718 -22.7021 1.60004
63.92998 -22.19142 1.56373
63.83236 -22.59645 1.7026
63.91858 -22.28669 1.44666
64.00146 -22.3391 1.54505
63.89809 -22.38142 1.80015
63.84965 -22.49696 1.71903
63.87572 -22.4655 1.61014
63.87931 -22.41041 1.6603
# 63.828041 -22.471861 3 2 0
63.84455 -22.14469 1.70871
63.9641 -22.28165 1.68889
63.82909 -22.40107 1.48544
63.91727 -22.2147 1.54932
63.85711 -22.3749 1.63428
63.84181 -22.24 1.66005
63.92998 -22.19142 1.57094
63.83236 -22.59645 1.43179
63.91858 -22.28669 1.6878
